filename,label
PA_T_0005399.flac,0
PA_T_0005576.flac,1
PA_T_0005764.flac,1
PA_T_0005787.flac,1
PA_T_0006066.flac,1
PA_T_0006204.flac,1
PA_T_0006230.flac,1
PA_T_0006328.flac,1
PA_T_0006531.flac,1
PA_T_0006671.flac,1
PA_T_0006681.flac,1
PA_T_0006736.flac,1
PA_T_0006760.flac,1
PA_T_0007001.flac,1
PA_T_0007083.flac,1
PA_T_0007096.flac,1
PA_T_0007168.flac,1
PA_T_0007177.flac,1
PA_T_0007281.flac,1
PA_T_0007303.flac,1
PA_T_0007434.flac,1
PA_T_0007540.flac,1
PA_T_0008013.flac,1
PA_T_0008037.flac,1
PA_T_0008039.flac,1
PA_T_0008092.flac,1
PA_T_0008383.flac,1
PA_T_0008429.flac,1
PA_T_0008692.flac,1
PA_T_0008696.flac,1
PA_T_0008768.flac,1
PA_T_0008814.flac,1
PA_T_0008914.flac,1
PA_T_0008974.flac,1
PA_T_0009309.flac,1
PA_T_0009348.flac,1
PA_T_0009481.flac,1
PA_T_0009610.flac,1
PA_T_0009683.flac,1
PA_T_0009897.flac,1
PA_T_0009920.flac,1
PA_T_0010065.flac,1
PA_T_0010080.flac,1
PA_T_0010173.flac,1
PA_T_0010256.flac,1
PA_T_0010320.flac,1
PA_T_0010381.flac,1
PA_T_0010478.flac,1
PA_T_0010672.flac,1
PA_T_0010681.flac,1
PA_T_0010721.flac,1
PA_T_0010768.flac,1
PA_T_0010902.flac,1
PA_T_0010958.flac,1
PA_T_0010983.flac,1
PA_T_0011011.flac,1
PA_T_0011080.flac,1
PA_T_0011386.flac,1
PA_T_0011499.flac,1
PA_T_0011521.flac,1
PA_T_0011904.flac,1
PA_T_0011989.flac,1
PA_T_0012079.flac,1
PA_T_0012124.flac,1
PA_T_0012317.flac,1
PA_T_0012386.flac,1
PA_T_0012485.flac,1
PA_T_0012877.flac,1
PA_T_0012897.flac,1
PA_T_0012907.flac,1
PA_T_0012922.flac,1
PA_T_0013163.flac,1
PA_T_0013236.flac,1
PA_T_0013308.flac,1
PA_T_0013334.flac,1
PA_T_0013354.flac,1
PA_T_0013550.flac,1
PA_T_0013673.flac,1
PA_T_0013676.flac,1
PA_T_0013696.flac,1
PA_T_0013765.flac,1
PA_T_0014139.flac,1
PA_T_0014294.flac,1
PA_T_0014469.flac,1
PA_T_0014722.flac,1
PA_T_0015057.flac,1
PA_T_0015072.flac,1
PA_T_0015165.flac,1
PA_T_0015178.flac,1
PA_T_0015285.flac,1
PA_T_0015344.flac,1
PA_T_0015387.flac,1
PA_T_0015415.flac,1
PA_T_0015427.flac,1
PA_T_0015659.flac,1
PA_T_0015693.flac,1
PA_T_0015831.flac,1
PA_T_0016133.flac,1
PA_T_0016217.flac,1
PA_T_0016274.flac,1
PA_T_0016397.flac,1
PA_T_0016521.flac,1
PA_T_0016792.flac,1
PA_T_0016882.flac,1
PA_T_0016927.flac,1
PA_T_0016944.flac,1
PA_T_0017160.flac,1
PA_T_0017295.flac,1
PA_T_0017310.flac,1
PA_T_0017318.flac,1
PA_T_0017483.flac,1
PA_T_0017534.flac,1
PA_T_0017922.flac,1
PA_T_0017953.flac,1
PA_T_0018022.flac,1
PA_T_0018122.flac,1
PA_T_0018143.flac,1
PA_T_0018365.flac,1
PA_T_0018398.flac,1
PA_T_0018451.flac,1
PA_T_0018466.flac,1
PA_T_0018956.flac,1
PA_T_0019018.flac,1
PA_T_0019230.flac,1
PA_T_0019272.flac,1
PA_T_0019302.flac,1
PA_T_0019406.flac,1
PA_T_0019422.flac,1
PA_T_0019581.flac,1
PA_T_0019685.flac,1
PA_T_0019742.flac,1
PA_T_0019781.flac,1
PA_T_0019854.flac,1
PA_T_0019923.flac,1
PA_T_0020095.flac,1
PA_T_0020123.flac,1
PA_T_0020134.flac,1
PA_T_0020191.flac,1
PA_T_0020309.flac,1
PA_T_0020403.flac,1
PA_T_0020509.flac,1
PA_T_0020556.flac,1
PA_T_0020571.flac,1
PA_T_0020698.flac,1
PA_T_0020768.flac,1
PA_T_0020793.flac,1
PA_T_0021034.flac,1
PA_T_0021080.flac,1
PA_T_0021120.flac,1
PA_T_0021150.flac,1
PA_T_0021218.flac,1
PA_T_0021316.flac,1
PA_T_0021346.flac,1
PA_T_0021382.flac,1
PA_T_0021390.flac,1
PA_T_0021447.flac,1
PA_T_0021489.flac,1
PA_T_0021604.flac,1
PA_T_0021606.flac,1
PA_T_0021666.flac,1
PA_T_0021732.flac,1
PA_T_0021809.flac,1
PA_T_0021876.flac,1
PA_T_0021933.flac,1
PA_T_0021947.flac,1
PA_T_0022194.flac,1
PA_T_0022332.flac,1
PA_T_0022387.flac,1
PA_T_0022450.flac,1
PA_T_0022738.flac,1
PA_T_0022744.flac,1
PA_T_0022809.flac,1
PA_T_0022990.flac,1
PA_T_0023063.flac,1
PA_T_0023101.flac,1
PA_T_0023155.flac,1
PA_T_0023208.flac,1
PA_T_0023242.flac,1
PA_T_0023288.flac,1
PA_T_0023378.flac,1
PA_T_0023397.flac,1
PA_T_0023506.flac,1
PA_T_0023521.flac,1
PA_T_0023574.flac,1
PA_T_0023630.flac,1
PA_T_0023636.flac,1
PA_T_0023680.flac,1
PA_T_0023728.flac,1
PA_T_0023929.flac,1
PA_T_0023947.flac,1
PA_T_0023999.flac,1
PA_T_0024035.flac,1
PA_T_0024126.flac,1
PA_T_0024282.flac,1
PA_T_0024315.flac,1
PA_T_0024488.flac,1
PA_T_0024546.flac,1
PA_T_0024684.flac,1
PA_T_0024815.flac,1
PA_T_0024888.flac,1
PA_T_0024970.flac,1
PA_T_0025165.flac,1
PA_T_0025210.flac,1
PA_T_0025313.flac,1
PA_T_0025329.flac,1
PA_T_0025414.flac,1
PA_T_0025468.flac,1
PA_T_0025495.flac,1
PA_T_0025560.flac,1
PA_T_0025744.flac,1
PA_T_0025785.flac,1
PA_T_0025845.flac,1
PA_T_0026080.flac,1
PA_T_0026195.flac,1
PA_T_0026353.flac,1
PA_T_0026523.flac,1
PA_T_0026524.flac,1
PA_T_0026701.flac,1
PA_T_0026821.flac,1
PA_T_0026854.flac,1
PA_T_0027079.flac,1
PA_T_0027085.flac,1
PA_T_0027367.flac,1
PA_T_0027411.flac,1
PA_T_0027429.flac,1
PA_T_0027447.flac,1
PA_T_0027519.flac,1
PA_T_0027705.flac,1
PA_T_0027729.flac,1
PA_T_0027763.flac,1
PA_T_0027929.flac,1
PA_T_0028155.flac,1
PA_T_0028336.flac,1
PA_T_0028453.flac,1
PA_T_0028457.flac,1
PA_T_0028654.flac,1
PA_T_0029051.flac,1
PA_T_0029137.flac,1
PA_T_0029576.flac,1
PA_T_0029585.flac,1
PA_T_0029686.flac,1
PA_T_0029997.flac,1
PA_T_0030238.flac,1
PA_T_0030245.flac,1
PA_T_0030247.flac,1
PA_T_0030329.flac,1
PA_T_0030503.flac,1
PA_T_0030565.flac,1
PA_T_0030885.flac,1
PA_T_0030925.flac,1
PA_T_0030959.flac,1
PA_T_0031223.flac,1
PA_T_0031396.flac,1
PA_T_0031592.flac,1
PA_T_0031661.flac,1
PA_T_0031779.flac,1
PA_T_0031898.flac,1
PA_T_0031903.flac,1
PA_T_0032036.flac,1
PA_T_0032113.flac,1
PA_T_0032173.flac,1
PA_T_0032561.flac,1
PA_T_0032589.flac,1
PA_T_0032649.flac,1
PA_T_0032675.flac,1
PA_T_0032861.flac,1
PA_T_0032929.flac,1
PA_T_0032935.flac,1
PA_T_0033028.flac,1
PA_T_0033262.flac,1
PA_T_0033263.flac,1
PA_T_0033286.flac,1
PA_T_0033367.flac,1
PA_T_0033475.flac,1
PA_T_0033490.flac,1
PA_T_0033504.flac,1
PA_T_0033714.flac,1
PA_T_0033812.flac,1
PA_T_0033941.flac,1
PA_T_0033946.flac,1
PA_T_0033963.flac,1
PA_T_0033967.flac,1
PA_T_0034089.flac,1
PA_T_0034181.flac,1
PA_T_0034228.flac,1
PA_T_0034267.flac,1
PA_T_0034353.flac,1
PA_T_0034378.flac,1
PA_T_0034382.flac,1
PA_T_0034405.flac,1
PA_T_0034415.flac,1
PA_T_0034624.flac,1
PA_T_0034772.flac,1
PA_T_0034896.flac,1
PA_T_0034925.flac,1
PA_T_0034944.flac,1
PA_T_0035137.flac,1
PA_T_0035156.flac,1
PA_T_0035200.flac,1
PA_T_0035247.flac,1
PA_T_0035315.flac,1
PA_T_0035530.flac,1
PA_T_0035658.flac,1
PA_T_0035845.flac,1
PA_T_0035851.flac,1
PA_T_0035856.flac,1
PA_T_0035866.flac,1
PA_T_0035874.flac,1
PA_T_0035877.flac,1
PA_T_0035935.flac,1
PA_T_0036031.flac,1
PA_T_0036117.flac,1
PA_T_0036163.flac,1
PA_T_0036197.flac,1
PA_T_0036223.flac,1
PA_T_0036235.flac,1
PA_T_0036411.flac,1
PA_T_0036416.flac,1
PA_T_0036436.flac,1
PA_T_0036509.flac,1
PA_T_0036539.flac,1
PA_T_0036602.flac,1
PA_T_0036660.flac,1
PA_T_0036709.flac,1
PA_T_0036774.flac,1
PA_T_0037087.flac,1
PA_T_0037133.flac,1
PA_T_0037159.flac,1
PA_T_0037228.flac,1
PA_T_0037353.flac,1
PA_T_0037397.flac,1
PA_T_0037420.flac,1
PA_T_0037526.flac,1
PA_T_0037567.flac,1
PA_T_0037571.flac,1
PA_T_0037628.flac,1
PA_T_0037762.flac,1
PA_T_0037795.flac,1
PA_T_0037800.flac,1
PA_T_0038199.flac,1
PA_T_0038482.flac,1
PA_T_0038559.flac,1
PA_T_0038901.flac,1
PA_T_0039181.flac,1
PA_T_0039258.flac,1
PA_T_0039345.flac,1
PA_T_0039411.flac,1
PA_T_0039564.flac,1
PA_T_0039594.flac,1
PA_T_0039648.flac,1
PA_T_0039783.flac,1
PA_T_0040195.flac,1
PA_T_0040209.flac,1
PA_T_0040314.flac,1
PA_T_0040405.flac,1
PA_T_0040406.flac,1
PA_T_0040519.flac,1
PA_T_0040670.flac,1
PA_T_0040673.flac,1
PA_T_0040752.flac,1
PA_T_0040789.flac,1
PA_T_0040800.flac,1
PA_T_0040961.flac,1
PA_T_0041089.flac,1
PA_T_0041192.flac,1
PA_T_0041306.flac,1
PA_T_0041471.flac,1
PA_T_0041576.flac,1
PA_T_0041665.flac,1
PA_T_0041673.flac,1
PA_T_0041785.flac,1
PA_T_0041825.flac,1
PA_T_0041931.flac,1
PA_T_0041974.flac,1
PA_T_0042030.flac,1
PA_T_0042287.flac,1
PA_T_0042361.flac,1
PA_T_0042388.flac,1
PA_T_0042489.flac,1
PA_T_0042666.flac,1
PA_T_0042704.flac,1
PA_T_0042746.flac,1
PA_T_0043022.flac,1
PA_T_0043097.flac,1
PA_T_0043128.flac,1
PA_T_0043129.flac,1
PA_T_0043136.flac,1
PA_T_0043165.flac,1
PA_T_0043216.flac,1
PA_T_0043325.flac,1
PA_T_0043513.flac,1
PA_T_0043679.flac,1
PA_T_0043761.flac,1
PA_T_0043878.flac,1
PA_T_0043970.flac,1
PA_T_0044040.flac,1
PA_T_0044053.flac,1
PA_T_0044191.flac,1
PA_T_0044204.flac,1
PA_T_0044229.flac,1
PA_T_0044317.flac,1
PA_T_0044397.flac,1
PA_T_0044424.flac,1
PA_T_0044468.flac,1
PA_T_0044470.flac,1
PA_T_0044512.flac,1
PA_T_0044593.flac,1
PA_T_0044749.flac,1
PA_T_0044935.flac,1
PA_T_0044965.flac,1
PA_T_0045108.flac,1
PA_T_0045136.flac,1
PA_T_0045197.flac,1
PA_T_0045353.flac,1
PA_T_0045399.flac,1
PA_T_0045461.flac,1
PA_T_0045551.flac,1
PA_T_0045765.flac,1
PA_T_0045929.flac,1
PA_T_0045984.flac,1
PA_T_0046100.flac,1
PA_T_0046120.flac,1
PA_T_0046181.flac,1
PA_T_0046364.flac,1
PA_T_0046394.flac,1
PA_T_0046475.flac,1
PA_T_0046507.flac,1
PA_T_0046652.flac,1
PA_T_0046673.flac,1
PA_T_0046881.flac,1
PA_T_0047054.flac,1
PA_T_0047190.flac,1
PA_T_0047204.flac,1
PA_T_0047524.flac,1
PA_T_0047730.flac,1
PA_T_0047838.flac,1
PA_T_0047844.flac,1
PA_T_0048008.flac,1
PA_T_0048029.flac,1
PA_T_0048098.flac,1
PA_T_0048114.flac,1
PA_T_0048396.flac,1
PA_T_0048579.flac,1
PA_T_0048682.flac,1
PA_T_0048732.flac,1
PA_T_0048754.flac,1
PA_T_0048851.flac,1
PA_T_0048907.flac,1
PA_T_0048914.flac,1
PA_T_0049151.flac,1
PA_T_0049191.flac,1
PA_T_0049236.flac,1
PA_T_0049274.flac,1
PA_T_0049459.flac,1
PA_T_0049493.flac,1
PA_T_0049591.flac,1
PA_T_0049678.flac,1
PA_T_0049791.flac,1
PA_T_0049909.flac,1
PA_T_0050244.flac,1
PA_T_0050388.flac,1
PA_T_0050449.flac,1
PA_T_0050465.flac,1
PA_T_0050534.flac,1
PA_T_0050579.flac,1
PA_T_0050631.flac,1
PA_T_0050660.flac,1
PA_T_0050661.flac,1
PA_T_0050737.flac,1
PA_T_0050879.flac,1
PA_T_0050982.flac,1
PA_T_0051008.flac,1
PA_T_0051037.flac,1
PA_T_0051092.flac,1
PA_T_0051106.flac,1
PA_T_0051241.flac,1
PA_T_0051258.flac,1
PA_T_0051353.flac,1
PA_T_0051463.flac,1
PA_T_0051471.flac,1
PA_T_0051696.flac,1
PA_T_0051732.flac,1
PA_T_0051755.flac,1
PA_T_0051801.flac,1
PA_T_0052052.flac,1
PA_T_0052163.flac,1
PA_T_0052260.flac,1
PA_T_0052478.flac,1
PA_T_0052479.flac,1
PA_T_0052539.flac,1
PA_T_0052591.flac,1
PA_T_0052671.flac,1
PA_T_0052860.flac,1
PA_T_0052887.flac,1
PA_T_0053309.flac,1
PA_T_0053491.flac,1
PA_T_0053539.flac,1
PA_T_0053545.flac,1
PA_T_0053632.flac,1
PA_T_0053806.flac,1
PA_T_0053903.flac,1
